order_item_id,order_id,product_id,quantity,price_per_unit,total_price
4906,4906,425,3,68.88,206.64
4907,4907,388,3,118.52,355.56
4908,4908,653,4,100.46,401.84
4909,4909,484,1,39.13,39.13
4910,4910,85,3,72.71,218.13
4911,4911,531,5,119.59,597.95
4912,4912,134,1,45.62,45.62
4913,4913,538,4,161.0,644.0
4914,4914,39,5,63.14,315.7
4915,4915,609,3,71.46,214.38
4916,4916,75,1,206.86,206.86
4917,4917,500,5,222.43,1112.15
4918,4918,124,1,77.56,77.56
4919,4919,427,1,288.73,288.73
4920,4920,78,3,146.45,439.35
4921,4921,411,3,28.74,86.22
4922,4922,261,4,54.39,217.56
4923,4923,666,1,83.59,83.59
4924,4924,106,5,277.15,1385.75
4925,4925,517,2,31.96,63.92
4926,4926,62,5,39.73,198.65
4927,4927,469,3,35.05,105.15
4928,4928,311,2,31.22,62.44
4929,4929,310,4,108.05,432.2
4930,4930,218,5,108.06,540.3
4931,4931,560,3,76.94,230.82
4932,4932,190,2,65.57,131.14
4933,4933,509,4,449.03,1796.12
4934,4934,300,5,50.14,250.7
4935,4935,691,4,40.67,162.68
4936,4936,470,1,159.44,159.44
4937,4937,58,4,63.85,255.4
4938,4938,574,5,98.32,491.6
4939,4939,124,2,77.56,155.12
4940,4940,349,2,22.22,44.44
4941,4941,177,3,89.63,268.89
4942,4942,98,2,31.1,62.2
4943,4943,89,5,27.5,137.5
4944,4944,32,5,18.49,92.45
4945,4945,168,2,316.06,632.12
4946,4946,416,4,218.77,875.08
4947,4947,586,5,54.87,274.35
4948,4948,62,5,39.73,198.65
4949,4949,419,4,143.16,572.64
4950,4950,422,1,52.12,52.12
4951,4951,152,5,22.51,112.55
4952,4952,441,3,60.68,182.04
4953,4953,209,5,68.09,340.45
4954,4954,221,5,65.41,327.05
4955,4955,663,3,358.49,1075.47
4956,4956,471,1,88.54,88.54
4957,4957,420,3,114.52,343.56
4958,4958,413,5,57.05,285.25
4959,4959,137,1,241.39,241.39
4960,4960,2,1,240.06,240.06
4961,4961,194,4,98.26,393.04
4962,4962,10,5,39.66,198.3
4963,4963,22,4,458.01,1832.04
4964,4964,48,2,57.05,114.1
4965,4965,500,5,222.43,1112.15
4966,4966,63,5,30.2,151.0
4967,4967,647,5,25.9,129.5
4968,4968,427,4,288.73,1154.92
4969,4969,594,2,20.65,41.3
4970,4970,169,1,56.96,56.96
4971,4971,511,1,51.07,51.07
4972,4972,585,5,65.29,326.45
4973,4973,241,3,48.72,146.16
4974,4974,517,3,31.96,95.88
4975,4975,609,2,71.46,142.92
4976,4976,689,4,129.04,516.16
4977,4977,504,3,89.55,268.65
4978,4978,554,4,48.16,192.64
4979,4979,420,2,114.52,229.04
4980,4980,631,4,139.67,558.68
4981,4981,356,1,46.97,46.97
4982,4982,487,3,216.32,648.96
4983,4983,690,3,150.59,451.77
4984,4984,349,4,22.22,88.88
4985,4985,325,4,416.47,1665.88
4986,4986,137,4,241.39,965.56
4987,4987,483,4,33.4,133.6
4988,4988,370,3,16.57,49.71
4989,4989,92,5,64.59,322.95
4990,4990,523,2,154.18,308.36
4991,4991,515,1,89.1,89.1
4992,4992,458,5,185.92,929.6
4993,4993,278,4,71.44,285.76
4994,4994,489,5,411.1,2055.5
4995,4995,359,1,81.42,81.42
4996,4996,42,2,35.19,70.38
4997,4997,315,3,157.83,473.49
4998,4998,136,2,76.23,152.46
4999,4999,63,2,30.2,60.4
5000,5000,448,2,29.49,58.98
5001,5001,407,5,197.04,985.2
5002,5002,232,1,33.94,33.94
5003,5003,222,2,90.18,180.36
5004,5004,399,3,165.49,496.47
5005,5005,354,2,135.67,271.34
5006,5006,381,4,174.91,699.64
5007,5007,229,2,42.73,85.46
5008,5008,11,5,294.35,1471.75
5009,5009,34,4,138.71,554.84
5010,5010,265,1,21.63,21.63
5011,5011,391,2,46.91,93.82
5012,5012,344,1,52.2,52.2
5013,5013,444,5,298.41,1492.05
5014,5014,352,2,263.11,526.22
5015,5015,663,2,358.49,716.98
5016,5016,279,4,156.93,627.72
5017,5017,410,4,84.56,338.24
5018,5018,377,1,236.04,236.04
5019,5019,129,3,53.88,161.64
5020,5020,572,2,69.29,138.58
5021,5021,494,5,83.4,417.0
5022,5022,608,1,141.05,141.05
5023,5023,64,3,391.03,1173.09
5024,5024,215,4,166.44,665.76
5025,5025,418,5,491.12,2455.6
5026,5026,214,2,132.88,265.76
5027,5027,140,4,51.09,204.36
5028,5028,445,2,193.55,387.1
5029,5029,223,3,113.09,339.27
5030,5030,133,2,81.36,162.72
5031,5031,546,3,169.32,507.96
5032,5032,410,2,84.56,169.12
5033,5033,533,2,52.06,104.12
5034,5034,477,2,87.77,175.54
5035,5035,225,4,381.38,1525.52
5036,5036,691,2,40.67,81.34
5037,5037,191,3,231.63,694.89
5038,5038,594,2,20.65,41.3
5039,5039,105,1,49.23,49.23
5040,5040,239,2,42.5,85.0
5041,5041,483,1,33.4,33.4
5042,5042,8,5,488.18,2440.9
5043,5043,599,3,66.53,199.59
5044,5044,146,2,70.28,140.56
5045,5045,258,1,90.67,90.67
5046,5046,210,4,111.74,446.96
5047,5047,12,3,64.35,193.05
5048,5048,203,2,284.52,569.04
5049,5049,239,2,42.5,85.0
5050,5050,700,1,19.11,19.11
5051,5051,648,5,46.59,232.95
5052,5052,527,2,269.95,539.9
5053,5053,547,3,312.54,937.62
5054,5054,376,4,83.21,332.84
5055,5055,650,1,463.19,463.19
5056,5056,131,3,179.99,539.97
5057,5057,662,4,42.99,171.96
5058,5058,561,1,147.56,147.56
5059,5059,276,4,30.29,121.16
5060,5060,225,4,381.38,1525.52
5061,5061,104,5,81.99,409.95
5062,5062,537,3,290.74,872.22
5063,5063,694,1,80.99,80.99
5064,5064,489,4,411.1,1644.4
5065,5065,586,4,54.87,219.48
5066,5066,554,1,48.16,48.16
5067,5067,669,4,33.79,135.16
5068,5068,303,3,31.53,94.59
5069,5069,366,3,72.73,218.19
5070,5070,310,2,108.05,216.1
5071,5071,99,3,32.07,96.21
5072,5072,502,5,110.8,554.0
5073,5073,228,4,96.31,385.24
5074,5074,636,2,30.06,60.12
5075,5075,446,3,114.29,342.87
5076,5076,31,3,66.1,198.3
5077,5077,212,2,51.58,103.16
5078,5078,645,4,41.1,164.4
5079,5079,203,5,284.52,1422.6
5080,5080,439,5,74.42,372.1
5081,5081,543,3,49.83,149.49
5082,5082,632,2,488.5,977.0
5083,5083,270,2,163.03,326.06
5084,5084,539,5,37.68,188.4
5085,5085,219,5,56.29,281.45
5086,5086,39,2,63.14,126.28
5087,5087,618,4,14.95,59.8
5088,5088,629,5,116.89,584.45
5089,5089,480,5,64.05,320.25
5090,5090,223,2,113.09,226.18
5091,5091,83,3,155.09,465.27
5092,5092,24,2,102.24,204.48
5093,5093,169,1,56.96,56.96
5094,5094,609,5,71.46,357.3
5095,5095,384,5,47.06,235.3
5096,5096,691,4,40.67,162.68
5097,5097,354,3,135.67,407.01
5098,5098,83,1,155.09,155.09
5099,5099,131,3,179.99,539.97
5100,5100,12,4,64.35,257.4
5101,5101,447,4,71.45,285.8
5102,5102,665,5,27.95,139.75
5103,5103,415,1,62.74,62.74
5104,5104,413,4,57.05,228.2
5105,5105,229,3,42.73,128.19
5106,5106,507,4,162.46,649.84
5107,5107,483,1,33.4,33.4
5108,5108,305,5,80.03,400.15
5109,5109,591,5,137.01,685.05
5110,5110,439,2,74.42,148.84
5111,5111,146,5,70.28,351.4
5112,5112,598,3,54.24,162.72
5113,5113,631,1,139.67,139.67
5114,5114,1,2,208.54,417.08
5115,5115,541,3,47.44,142.32
5116,5116,190,3,65.57,196.71
5117,5117,151,4,182.32,729.28
5118,5118,391,2,46.91,93.82
5119,5119,157,1,89.9,89.9
5120,5120,334,3,54.66,163.98
5121,5121,580,4,424.9,1699.6
5122,5122,248,4,315.52,1262.08
5123,5123,303,2,31.53,63.06
5124,5124,587,4,93.65,374.6
5125,5125,234,5,63.43,317.15
5126,5126,619,3,33.42,100.26
5127,5127,630,3,253.02,759.06
5128,5128,611,3,303.31,909.93
5129,5129,8,2,488.18,976.36
5130,5130,570,5,156.72,783.6
5131,5131,357,3,97.79,293.37
5132,5132,293,4,73.8,295.2
5133,5133,371,4,51.8,207.2
5134,5134,679,3,46.08,138.24
5135,5135,204,1,466.42,466.42
5136,5136,482,1,75.95,75.95
5137,5137,526,4,315.33,1261.32
5138,5138,223,1,113.09,113.09
5139,5139,55,2,43.95,87.9
5140,5140,94,1,96.0,96.0
5141,5141,679,2,46.08,92.16
5142,5142,479,2,27.66,55.32
5143,5143,390,4,46.85,187.4
5144,5144,227,2,21.86,43.72
5145,5145,360,4,61.45,245.8
5146,5146,673,4,25.85,103.4
5147,5147,210,2,111.74,223.48
5148,5148,175,2,65.89,131.78
5149,5149,292,5,111.77,558.85
5150,5150,463,3,33.39,100.17
5151,5151,578,2,29.22,58.44
5152,5152,613,1,32.21,32.21
5153,5153,437,4,80.88,323.52
5154,5154,6,1,214.85,214.85
5155,5155,595,1,288.85,288.85
5156,5156,35,5,145.1,725.5
5157,5157,11,3,294.35,883.05
5158,5158,562,5,52.73,263.65
5159,5159,442,4,45.64,182.56
5160,5160,24,4,102.24,408.96
5161,5161,213,2,111.79,223.58
5162,5162,424,3,228.89,686.67
5163,5163,312,4,120.61,482.44
5164,5164,572,5,69.29,346.45
5165,5165,644,2,81.14,162.28
5166,5166,681,4,343.01,1372.04
5167,5167,527,3,269.95,809.85
5168,5168,629,3,116.89,350.67
5169,5169,646,3,50.75,152.25
5170,5170,94,4,96.0,384.0
5171,5171,442,1,45.64,45.64
5172,5172,632,1,488.5,488.5
5173,5173,614,2,537.16,1074.32
5174,5174,508,1,71.17,71.17
5175,5175,425,3,68.88,206.64
5176,5176,673,3,25.85,77.55
5177,5177,654,5,56.96,284.8
5178,5178,111,1,52.33,52.33
5179,5179,293,3,73.8,221.4
5180,5180,503,2,46.54,93.08
5181,5181,279,4,156.93,627.72
5182,5182,446,5,114.29,571.45
5183,5183,308,3,192.53,577.59
5184,5184,506,2,97.51,195.02
5185,5185,240,5,99.57,497.85
5186,5186,452,5,81.54,407.7
5187,5187,59,3,464.67,1394.01
5188,5188,134,5,45.62,228.1
5189,5189,587,1,93.65,93.65
5190,5190,676,3,25.8,77.4
5191,5191,399,4,165.49,661.96
5192,5192,354,1,135.67,135.67
5193,5193,567,2,85.81,171.62
5194,5194,454,5,83.65,418.25
5195,5195,311,4,31.22,124.88
5196,5196,454,1,83.65,83.65
5197,5197,608,5,141.05,705.25
5198,5198,553,5,63.73,318.65
5199,5199,243,4,45.89,183.56
5200,5200,281,2,275.96,551.92
5201,5201,271,3,278.35,835.05
5202,5202,45,5,23.01,115.05
5203,5203,413,5,57.05,285.25
5204,5204,327,5,294.82,1474.1
5205,5205,220,5,188.58,942.9
5206,5206,42,4,35.19,140.76
5207,5207,162,3,99.97,299.91
5208,5208,60,2,73.47,146.94
5209,5209,246,1,83.06,83.06
5210,5210,524,5,111.12,555.6
5211,5211,661,5,71.49,357.45
5212,5212,690,4,150.59,602.36
5213,5213,288,4,141.22,564.88
5214,5214,623,2,76.99,153.98
5215,5215,272,2,26.29,52.58
5216,5216,306,2,82.11,164.22
5217,5217,367,3,81.36,244.08
5218,5218,542,4,205.95,823.8
5219,5219,610,3,83.77,251.31
5220,5220,182,1,53.3,53.3
5221,5221,192,1,133.18,133.18
5222,5222,365,4,121.16,484.64
5223,5223,33,2,165.11,330.22
5224,5224,517,4,31.96,127.84
5225,5225,66,1,103.14,103.14
5226,5226,534,5,39.93,199.65
5227,5227,47,2,67.56,135.12
5228,5228,339,3,107.37,322.11
5229,5229,430,5,46.77,233.85
5230,5230,298,4,303.84,1215.36
5231,5231,438,1,62.93,62.93
5232,5232,307,5,287.24,1436.2
5233,5233,61,2,32.61,65.22
5234,5234,489,4,411.1,1644.4
5235,5235,266,4,98.34,393.36
5236,5236,283,4,95.88,383.52
5237,5237,441,5,60.68,303.4
5238,5238,126,1,84.32,84.32
5239,5239,437,1,80.88,80.88
5240,5240,191,2,231.63,463.26
5241,5241,119,3,100.95,302.85
5242,5242,46,2,52.3,104.6
5243,5243,589,4,102.44,409.76
5244,5244,321,3,33.73,101.19
5245,5245,565,4,89.25,357.0
5246,5246,515,1,89.1,89.1
5247,5247,654,5,56.96,284.8
5248,5248,655,1,21.17,21.17
5249,5249,44,3,301.43,904.29
5250,5250,126,3,84.32,252.96
5251,5251,534,5,39.93,199.65
5252,5252,227,2,21.86,43.72
5253,5253,222,3,90.18,270.54
5254,5254,135,5,40.94,204.7
5255,5255,426,4,39.51,158.04
5256,5256,2,1,240.06,240.06
5257,5257,229,5,42.73,213.65
5258,5258,322,3,96.27,288.81
5259,5259,1,1,208.54,208.54
5260,5260,172,5,12.6,63.0
5261,5261,347,4,29.42,117.68
5262,5262,198,5,24.22,121.1
5263,5263,12,1,64.35,64.35
5264,5264,32,1,18.49,18.49
5265,5265,189,3,311.24,933.72
5266,5266,363,4,209.33,837.32
5267,5267,97,5,160.84,804.2
5268,5268,95,3,86.45,259.35
5269,5269,573,1,50.08,50.08
5270,5270,395,1,77.71,77.71
5271,5271,613,3,32.21,96.63
5272,5272,623,5,76.99,384.95
5273,5273,593,1,88.97,88.97
5274,5274,195,4,77.27,309.08
5275,5275,641,3,301.38,904.14
5276,5276,38,3,94.11,282.33
5277,5277,345,1,49.36,49.36
5278,5278,590,1,91.21,91.21
5279,5279,688,5,28.33,141.65
5280,5280,228,5,96.31,481.55
5281,5281,422,5,52.12,260.6
5282,5282,449,1,75.51,75.51
5283,5283,514,4,18.07,72.28
5284,5284,677,4,159.4,637.6
5285,5285,79,4,224.02,896.08
5286,5286,8,5,488.18,2440.9
5287,5287,12,3,64.35,193.05
5288,5288,625,2,32.58,65.16
5289,5289,612,2,76.14,152.28
5290,5290,167,5,36.01,180.05
5291,5291,375,1,522.69,522.69
5292,5292,503,1,46.54,46.54
5293,5293,615,4,215.29,861.16
5294,5294,86,2,55.21,110.42
5295,5295,606,2,26.27,52.54
5296,5296,213,2,111.79,223.58
5297,5297,77,2,393.43,786.86
5298,5298,287,5,171.5,857.5
5299,5299,362,2,83.89,167.78
5300,5300,139,1,204.04,204.04
5301,5301,577,3,97.41,292.23
5302,5302,43,1,80.48,80.48
5303,5303,219,4,56.29,225.16
5304,5304,693,1,103.18,103.18
5305,5305,483,4,33.4,133.6
5306,5306,372,5,88.42,442.1
5307,5307,570,3,156.72,470.16
5308,5308,395,2,77.71,155.42
5309,5309,460,3,44.04,132.12
5310,5310,554,1,48.16,48.16
5311,5311,398,4,46.37,185.48
5312,5312,109,1,33.41,33.41
5313,5313,186,4,91.94,367.76
5314,5314,135,1,40.94,40.94
5315,5315,666,2,83.59,167.18
5316,5316,61,4,32.61,130.44
5317,5317,607,3,91.1,273.3
5318,5318,76,4,32.93,131.72
5319,5319,326,4,23.55,94.2
5320,5320,690,1,150.59,150.59
5321,5321,173,1,70.08,70.08
5322,5322,121,5,264.19,1320.95
5323,5323,442,1,45.64,45.64
5324,5324,659,1,27.25,27.25
5325,5325,556,1,116.61,116.61
5326,5326,125,2,248.21,496.42
5327,5327,685,2,88.4,176.8
5328,5328,696,5,209.36,1046.8
5329,5329,624,2,305.39,610.78
5330,5330,201,1,44.32,44.32
5331,5331,187,3,22.48,67.44
5332,5332,366,5,72.73,363.65
5333,5333,521,4,27.6,110.4
5334,5334,595,2,288.85,577.7
5335,5335,61,4,32.61,130.44
5336,5336,155,2,152.54,305.08
5337,5337,118,3,144.0,432.0
5338,5338,679,3,46.08,138.24
5339,5339,615,4,215.29,861.16
5340,5340,569,5,266.2,1331.0
5341,5341,620,1,526.51,526.51
5342,5342,21,5,42.38,211.9
5343,5343,397,1,184.59,184.59
5344,5344,585,4,65.29,261.16
5345,5345,561,1,147.56,147.56
5346,5346,296,3,117.66,352.98
5347,5347,32,3,18.49,55.47
5348,5348,168,1,316.06,316.06
5349,5349,67,2,246.6,493.2
5350,5350,51,2,360.58,721.16
5351,5351,433,1,90.74,90.74
5352,5352,532,1,261.72,261.72
5353,5353,415,3,62.74,188.22
5354,5354,106,5,277.15,1385.75
5355,5355,14,3,347.94,1043.82
5356,5356,262,4,172.27,689.08
5357,5357,44,5,301.43,1507.15
5358,5358,78,5,146.45,732.25
5359,5359,512,1,253.4,253.4
5360,5360,263,1,20.48,20.48
5361,5361,566,2,65.82,131.64
5362,5362,280,4,189.68,758.72
5363,5363,578,3,29.22,87.66
5364,5364,270,3,163.03,489.09
5365,5365,580,3,424.9,1274.7
5366,5366,31,4,66.1,264.4
5367,5367,12,5,64.35,321.75
5368,5368,697,3,493.97,1481.91
5369,5369,514,1,18.07,18.07
5370,5370,424,2,228.89,457.78
5371,5371,468,3,102.48,307.44
5372,5372,349,4,22.22,88.88
5373,5373,443,5,49.72,248.6
5374,5374,571,2,83.91,167.82
5375,5375,634,5,93.45,467.25
5376,5376,357,5,97.79,488.95
5377,5377,670,1,183.83,183.83
5378,5378,499,3,23.72,71.16
5379,5379,146,5,70.28,351.4
5380,5380,281,1,275.96,275.96
5381,5381,313,2,67.15,134.3
5382,5382,682,5,244.71,1223.55
5383,5383,674,1,37.62,37.62
5384,5384,298,5,303.84,1519.2
5385,5385,368,4,270.03,1080.12
5386,5386,667,4,177.02,708.08
5387,5387,442,2,45.64,91.28
5388,5388,324,2,98.49,196.98
5389,5389,691,5,40.67,203.35
5390,5390,295,4,204.43,817.72
5391,5391,416,4,218.77,875.08
5392,5392,620,1,526.51,526.51
5393,5393,615,3,215.29,645.87
5394,5394,200,1,84.77,84.77
5395,5395,99,4,32.07,128.28
5396,5396,293,4,73.8,295.2
5397,5397,143,5,192.17,960.85
5398,5398,646,4,50.75,203.0
5399,5399,127,4,108.68,434.72
5400,5400,301,4,224.72,898.88
5401,5401,532,3,261.72,785.16
5402,5402,597,1,79.16,79.16
5403,5403,138,4,81.72,326.88
5404,5404,133,5,81.36,406.8
5405,5405,457,4,546.74,2186.96
5406,5406,87,1,95.66,95.66
5407,5407,400,4,56.68,226.72
5408,5408,141,5,104.06,520.3
5409,5409,409,4,279.48,1117.92
5410,5410,9,2,268.86,537.72
5411,5411,316,5,144.28,721.4
5412,5412,535,2,202.31,404.62
5413,5413,277,4,281.98,1127.92
5414,5414,562,5,52.73,263.65
5415,5415,647,4,25.9,103.6
5416,5416,495,1,139.43,139.43
5417,5417,128,4,70.14,280.56
5418,5418,379,4,278.62,1114.48
5419,5419,162,4,99.97,399.88
5420,5420,503,3,46.54,139.62
5421,5421,46,2,52.3,104.6
5422,5422,65,3,317.15,951.45
5423,5423,510,2,240.0,480.0
5424,5424,212,1,51.58,51.58
5425,5425,152,3,22.51,67.53
5426,5426,152,3,22.51,67.53
5427,5427,184,2,54.58,109.16
5428,5428,349,2,22.22,44.44
5429,5429,350,4,96.05,384.2
5430,5430,35,1,145.1,145.1
5431,5431,534,3,39.93,119.79
5432,5432,536,5,79.7,398.5
5433,5433,317,5,19.77,98.85
5434,5434,400,1,56.68,56.68
5435,5435,464,2,100.75,201.5
5436,5436,111,3,52.33,156.99
5437,5437,58,3,63.85,191.55
5438,5438,154,1,49.22,49.22
5439,5439,641,3,301.38,904.14
5440,5440,234,3,63.43,190.29
5441,5441,204,1,466.42,466.42
5442,5442,193,1,448.07,448.07
5443,5443,528,3,346.11,1038.33
5444,5444,381,4,174.91,699.64
5445,5445,18,3,87.33,261.99
5446,5446,628,5,70.29,351.45
5447,5447,236,3,153.67,461.01
5448,5448,680,2,258.55,517.1
5449,5449,249,2,177.22,354.44
5450,5450,130,1,289.1,289.1
5451,5451,7,5,452.52,2262.6
5452,5452,88,2,355.64,711.28
5453,5453,593,3,88.97,266.91
5454,5454,265,2,21.63,43.26
5455,5455,112,3,375.07,1125.21
5456,5456,657,1,188.25,188.25
5457,5457,288,1,141.22,141.22
5458,5458,552,4,162.27,649.08
5459,5459,525,2,114.83,229.66
5460,5460,272,2,26.29,52.58
5461,5461,698,4,218.98,875.92
5462,5462,494,5,83.4,417.0
5463,5463,558,2,34.86,69.72
5464,5464,312,1,120.61,120.61
5465,5465,153,1,36.21,36.21
5466,5466,118,4,144.0,576.0
5467,5467,544,2,48.14,96.28
5468,5468,234,1,63.43,63.43
5469,5469,223,4,113.09,452.36
5470,5470,638,5,429.46,2147.3
5471,5471,698,5,218.98,1094.9
5472,5472,83,5,155.09,775.45
5473,5473,112,1,375.07,375.07
5474,5474,44,5,301.43,1507.15
5475,5475,393,2,318.97,637.94
5476,5476,319,2,70.56,141.12
5477,5477,419,3,143.16,429.48
5478,5478,475,5,289.84,1449.2
5479,5479,632,4,488.5,1954.0
5480,5480,223,3,113.09,339.27
5481,5481,371,5,51.8,259.0
5482,5482,485,4,141.35,565.4
5483,5483,290,3,328.98,986.94
5484,5484,131,4,179.99,719.96
5485,5485,219,3,56.29,168.87
5486,5486,515,5,89.1,445.5
5487,5487,546,2,169.32,338.64
5488,5488,201,4,44.32,177.28
5489,5489,642,2,56.68,113.36
5490,5490,323,3,51.24,153.72
5491,5491,303,2,31.53,63.06
5492,5492,132,3,70.52,211.56
5493,5493,208,3,423.74,1271.22
5494,5494,120,1,244.98,244.98
5495,5495,478,5,517.38,2586.9
5496,5496,696,5,209.36,1046.8
5497,5497,192,5,133.18,665.9
5498,5498,26,3,272.9,818.7
5499,5499,48,2,57.05,114.1
5500,5500,258,3,90.67,272.01
5501,5501,375,2,522.69,1045.38
5502,5502,568,5,89.01,445.05
5503,5503,192,5,133.18,665.9
5504,5504,484,2,39.13,78.26
5505,5505,8,3,488.18,1464.54
5506,5506,452,4,81.54,326.16
5507,5507,485,4,141.35,565.4
5508,5508,389,4,23.4,93.6
5509,5509,46,5,52.3,261.5
5510,5510,132,5,70.52,352.6
5511,5511,560,4,76.94,307.76
5512,5512,307,3,287.24,861.72
5513,5513,513,4,274.42,1097.68
5514,5514,81,2,64.37,128.74
5515,5515,57,4,75.48,301.92
5516,5516,321,2,33.73,67.46
5517,5517,74,2,18.83,37.66
5518,5518,400,5,56.68,283.4
5519,5519,369,5,96.12,480.6
5520,5520,195,1,77.27,77.27
5521,5521,381,2,174.91,349.82
5522,5522,406,2,94.03,188.06
5523,5523,98,1,31.1,31.1
5524,5524,493,3,96.34,289.02
5525,5525,85,3,72.71,218.13
5526,5526,270,2,163.03,326.06
5527,5527,4,1,201.44,201.44
5528,5528,16,4,28.92,115.68
5529,5529,84,3,55.34,166.02
5530,5530,294,3,85.05,255.15
5531,5531,146,5,70.28,351.4
5532,5532,612,4,76.14,304.56
5533,5533,314,3,50.37,151.11
5534,5534,473,3,277.08,831.24
5535,5535,278,2,71.44,142.88
5536,5536,219,1,56.29,56.29
5537,5537,610,5,83.77,418.85
5538,5538,491,1,67.44,67.44
5539,5539,126,3,84.32,252.96
5540,5540,233,2,60.69,121.38
5541,5541,249,3,177.22,531.66
5542,5542,595,4,288.85,1155.4
5543,5543,169,5,56.96,284.8
5544,5544,443,5,49.72,248.6
5545,5545,479,1,27.66,27.66
5546,5546,95,1,86.45,86.45
5547,5547,47,2,67.56,135.12
5548,5548,649,3,61.33,183.99
5549,5549,232,3,33.94,101.82
5550,5550,309,5,69.2,346.0
5551,5551,615,4,215.29,861.16
5552,5552,374,5,41.75,208.75
5553,5553,365,5,121.16,605.8
5554,5554,424,1,228.89,228.89
5555,5555,544,5,48.14,240.7
5556,5556,519,1,57.11,57.11
5557,5557,488,5,10.6,53.0
5558,5558,414,1,10.47,10.47
5559,5559,134,1,45.62,45.62
5560,5560,376,5,83.21,416.05
5561,5561,605,2,79.62,159.24
5562,5562,512,5,253.4,1267.0
5563,5563,262,2,172.27,344.54
5564,5564,468,4,102.48,409.92
5565,5565,225,5,381.38,1906.9
5566,5566,131,4,179.99,719.96
5567,5567,296,5,117.66,588.3
5568,5568,47,2,67.56,135.12
5569,5569,220,1,188.58,188.58
5570,5570,165,2,156.9,313.8
5571,5571,191,2,231.63,463.26
5572,5572,617,3,23.62,70.86
5573,5573,271,5,278.35,1391.75
5574,5574,42,4,35.19,140.76
5575,5575,15,3,229.09,687.27
5576,5576,462,2,120.62,241.24
5577,5577,121,3,264.19,792.57
5578,5578,538,2,161.0,322.0
5579,5579,406,5,94.03,470.15
5580,5580,475,3,289.84,869.52
5581,5581,471,4,88.54,354.16
5582,5582,509,3,449.03,1347.09
5583,5583,7,4,452.52,1810.08
5584,5584,19,2,91.25,182.5
5585,5585,413,4,57.05,228.2
5586,5586,421,3,321.73,965.19
5587,5587,412,1,81.98,81.98
5588,5588,4,4,201.44,805.76
5589,5589,387,2,205.74,411.48
5590,5590,166,5,123.94,619.7
5591,5591,159,1,58.6,58.6
5592,5592,186,5,91.94,459.7
5593,5593,131,1,179.99,179.99
5594,5594,595,2,288.85,577.7
5595,5595,516,4,75.24,300.96
5596,5596,551,2,449.75,899.5
5597,5597,493,5,96.34,481.7
5598,5598,268,4,264.64,1058.56
5599,5599,137,4,241.39,965.56
5600,5600,268,2,264.64,529.28
5601,5601,614,2,537.16,1074.32
5602,5602,203,1,284.52,284.52
5603,5603,307,3,287.24,861.72
5604,5604,660,5,266.58,1332.9
5605,5605,442,5,45.64,228.2
5606,5606,171,1,324.61,324.61
5607,5607,412,4,81.98,327.92
5608,5608,676,4,25.8,103.2
5609,5609,34,3,138.71,416.13
5610,5610,557,3,134.89,404.67
5611,5611,238,1,272.8,272.8
5612,5612,187,2,22.48,44.96
5613,5613,259,3,41.77,125.31
5614,5614,211,3,313.87,941.61
5615,5615,534,3,39.93,119.79
5616,5616,593,5,88.97,444.85
5617,5617,94,1,96.0,96.0
5618,5618,534,3,39.93,119.79
5619,5619,444,3,298.41,895.23
5620,5620,101,2,28.62,57.24
5621,5621,268,2,264.64,529.28
5622,5622,122,1,87.97,87.97
5623,5623,399,2,165.49,330.98
5624,5624,479,5,27.66,138.3
5625,5625,699,1,94.82,94.82
5626,5626,486,1,15.91,15.91
5627,5627,315,5,157.83,789.15
5628,5628,231,4,229.12,916.48
5629,5629,259,5,41.77,208.85
5630,5630,98,1,31.1,31.1
5631,5631,421,3,321.73,965.19
5632,5632,594,3,20.65,61.95
5633,5633,371,5,51.8,259.0
5634,5634,641,3,301.38,904.14
5635,5635,587,3,93.65,280.95
5636,5636,171,1,324.61,324.61
5637,5637,638,2,429.46,858.92
5638,5638,512,5,253.4,1267.0
5639,5639,203,1,284.52,284.52
5640,5640,214,4,132.88,531.52
5641,5641,199,4,216.68,866.72
5642,5642,345,5,49.36,246.8
5643,5643,509,2,449.03,898.06
5644,5644,501,4,201.11,804.44
5645,5645,473,4,277.08,1108.32
5646,5646,533,4,52.06,208.24
5647,5647,488,4,10.6,42.4
5648,5648,375,5,522.69,2613.45
5649,5649,215,3,166.44,499.32
5650,5650,573,4,50.08,200.32
5651,5651,74,2,18.83,37.66
5652,5652,317,1,19.77,19.77
5653,5653,498,3,36.91,110.73
5654,5654,610,1,83.77,83.77
5655,5655,599,3,66.53,199.59
5656,5656,226,5,82.94,414.7
5657,5657,25,5,86.29,431.45
5658,5658,669,5,33.79,168.95
5659,5659,305,2,80.03,160.06
5660,5660,443,4,49.72,198.88
5661,5661,134,2,45.62,91.24
5662,5662,206,5,296.02,1480.1
5663,5663,622,1,125.5,125.5
5664,5664,696,4,209.36,837.44
5665,5665,416,1,218.77,218.77
5666,5666,373,1,56.35,56.35
5667,5667,34,1,138.71,138.71
5668,5668,77,1,393.43,393.43
5669,5669,230,5,94.85,474.25
5670,5670,109,3,33.41,100.23
5671,5671,316,5,144.28,721.4
5672,5672,1,3,208.54,625.62
5673,5673,290,2,328.98,657.96
5674,5674,204,4,466.42,1865.68
5675,5675,258,4,90.67,362.68
5676,5676,634,2,93.45,186.9
5677,5677,77,3,393.43,1180.29
