order_id,order_date,customer_id,seller_id,order_status
5243,2022-07-06,699,51,Pending
5244,2023-10-01,488,12,Pending
5245,2022-07-10,116,6,Returned
5246,2021-01-02,241,30,Cancelled
5247,2022-09-02,712,36,Shipped
5248,2023-02-26,277,2,Returned
5249,2024-01-03,577,31,Pending
5250,2024-12-17,749,45,Processing
5251,2023-09-28,221,5,Delivered
5252,2021-07-16,695,25,Pending
5253,2021-05-30,39,32,Delivered
5254,2021-11-28,851,30,Delivered
5255,2022-11-28,180,1,Cancelled
5256,2022-02-24,46,43,Pending
5257,2022-07-11,789,18,Returned
5258,2024-09-27,289,47,Delivered
5259,2023-05-13,208,52,Shipped
5260,2022-11-24,25,43,Shipped
5261,2022-08-17,893,13,Processing
5262,2022-09-10,707,29,Pending
5263,2024-10-12,666,3,Cancelled
5264,2023-02-24,856,55,Delivered
5265,2021-06-14,573,45,Delivered
5266,2024-11-18,811,15,Returned
5267,2024-08-27,869,48,Pending
5268,2023-09-01,294,24,Pending
5269,2022-03-15,613,24,Delivered
5270,2023-03-20,841,31,Cancelled
5271,2023-11-24,168,24,Returned
5272,2023-06-17,381,47,Cancelled
5273,2022-04-11,554,10,Shipped
5274,2021-01-09,753,41,Shipped
5275,2024-02-19,417,12,Cancelled
5276,2024-10-14,412,24,Delivered
5277,2022-05-03,356,50,Shipped
5278,2024-05-09,152,53,Returned
5279,2024-07-26,770,32,Returned
5280,2021-06-19,556,27,Shipped
5281,2021-10-22,443,6,Cancelled
5282,2024-06-19,260,9,Shipped
5283,2023-02-13,368,42,Delivered
5284,2022-03-16,462,49,Cancelled
5285,2022-08-16,883,44,Processing
5286,2024-01-17,44,22,Cancelled
5287,2023-06-25,881,41,Processing
5288,2023-08-08,614,22,Cancelled
5289,2021-02-16,648,54,Returned
5290,2024-04-12,164,55,Cancelled
5291,2021-01-14,143,53,Processing
5292,2024-10-14,845,45,Delivered
5293,2024-03-10,84,53,Delivered
5294,2021-11-28,115,33,Cancelled
5295,2024-03-03,43,34,Pending
5296,2023-02-21,590,1,Shipped
5297,2023-06-16,564,43,Processing
5298,2022-12-14,758,15,Returned
5299,2022-08-02,727,51,Shipped
5300,2023-02-11,501,8,Shipped
5301,2024-03-16,750,54,Shipped
5302,2023-09-21,562,26,Cancelled
5303,2024-08-27,673,53,Delivered
5304,2023-11-10,225,37,Shipped
5305,2022-01-31,768,27,Returned
5306,2021-05-05,770,7,Processing
5307,2022-01-27,656,42,Delivered
5308,2022-03-02,160,54,Returned
5309,2024-12-28,772,13,Returned
5310,2022-08-31,1,51,Cancelled
5311,2021-06-21,820,7,Delivered
5312,2021-07-06,148,5,Returned
5313,2021-05-22,314,16,Delivered
5314,2021-10-13,311,53,Processing
5315,2021-05-29,555,41,Pending
5316,2022-08-11,835,13,Pending
5317,2021-12-24,17,2,Shipped
5318,2024-05-11,124,14,Processing
5319,2024-10-05,848,50,Returned
5320,2024-12-10,74,5,Shipped
5321,2022-07-26,464,8,Delivered
5322,2022-03-17,367,43,Delivered
5323,2021-07-30,11,45,Cancelled
5324,2021-07-02,308,22,Delivered
5325,2024-08-02,384,14,Shipped
5326,2021-11-15,439,40,Cancelled
5327,2021-03-26,490,41,Cancelled
5328,2021-05-14,608,3,Returned
5329,2023-10-04,504,3,Delivered
5330,2024-05-26,328,23,Pending
5331,2023-12-01,262,45,Delivered
5332,2024-05-19,882,52,Delivered
5333,2024-05-14,771,35,Pending
5334,2022-06-15,433,45,Cancelled
5335,2023-08-18,636,23,Returned
5336,2021-03-27,503,2,Delivered
5337,2023-05-17,40,32,Pending
5338,2024-01-30,487,17,Cancelled
5339,2021-08-07,95,6,Processing
5340,2022-10-08,742,54,Returned
5341,2021-07-26,647,7,Delivered
5342,2021-05-26,389,48,Shipped
5343,2022-10-06,248,39,Delivered
5344,2022-09-17,36,21,Shipped
5345,2022-02-28,566,50,Returned
5346,2022-11-25,876,29,Processing
5347,2024-09-18,629,27,Pending
5348,2021-11-18,11,44,Processing
5349,2024-06-04,608,44,Pending
5350,2022-12-08,519,29,Pending
5351,2021-11-23,515,12,Delivered
5352,2022-05-20,282,45,Cancelled
5353,2022-12-10,398,52,Cancelled
5354,2022-11-16,670,47,Pending
5355,2023-03-27,260,38,Pending
5356,2024-12-18,715,34,Delivered
5357,2021-11-16,179,29,Shipped
5358,2023-12-03,875,11,Pending
5359,2023-02-28,298,39,Shipped
5360,2021-03-06,437,8,Returned
5361,2022-03-31,159,54,Pending
5362,2022-12-14,204,31,Delivered
5363,2022-01-02,256,1,Delivered
5364,2024-03-23,795,48,Returned
5365,2022-12-24,181,50,Delivered
5366,2022-01-27,45,20,Processing
5367,2023-12-23,229,22,Returned
5368,2023-11-07,598,55,Delivered
5369,2023-09-13,235,46,Delivered
5370,2023-05-08,828,45,Pending
5371,2022-07-19,104,11,Processing
5372,2021-04-02,136,48,Cancelled
5373,2023-10-02,577,2,Delivered
5374,2024-10-21,509,24,Returned
5375,2022-03-31,441,2,Returned
5376,2023-09-28,538,45,Shipped
5377,2022-07-14,651,35,Pending
5378,2021-03-16,429,31,Pending
5379,2021-10-05,286,28,Cancelled
5380,2022-04-10,719,28,Pending
5381,2022-07-05,67,6,Shipped
5382,2023-07-31,899,43,Shipped
5383,2021-05-21,487,26,Cancelled
5384,2021-05-02,250,9,Pending
5385,2023-06-17,25,11,Pending
5386,2024-12-26,585,12,Returned
5387,2023-04-09,202,29,Returned
5388,2023-04-06,560,24,Cancelled
5389,2021-07-25,270,31,Pending
5390,2021-06-22,809,43,Processing
5391,2024-05-20,597,27,Pending
5392,2021-01-25,574,3,Processing
5393,2022-03-05,208,10,Shipped
5394,2023-05-15,137,48,Returned
5395,2021-02-23,401,1,Shipped
5396,2023-05-31,62,33,Pending
5397,2022-02-01,116,34,Returned
5398,2023-06-15,273,38,Cancelled
5399,2021-09-30,10,20,Processing
5400,2024-01-21,328,16,Delivered
5401,2022-05-13,821,14,Processing
5402,2024-12-15,680,31,Delivered
5403,2021-10-09,491,14,Pending
5404,2024-04-14,177,25,Cancelled
5405,2021-01-15,649,41,Cancelled
5406,2021-03-16,880,52,Pending
5407,2023-01-30,150,43,Processing
5408,2021-07-26,879,33,Processing
5409,2022-09-26,882,49,Pending
5410,2021-04-21,490,33,Pending
5411,2024-05-09,580,11,Processing
5412,2024-05-24,642,49,Delivered
5413,2024-12-04,860,41,Shipped
5414,2022-06-12,231,53,Shipped
5415,2024-12-21,417,4,Delivered
5416,2023-07-31,44,21,Delivered
5417,2024-10-28,29,13,Returned
5418,2021-03-17,744,24,Delivered
5419,2022-09-04,461,39,Processing
5420,2021-10-01,767,9,Delivered
5421,2024-11-25,630,51,Cancelled
5422,2022-02-24,417,42,Returned
5423,2022-04-03,162,16,Cancelled
5424,2024-11-30,534,19,Delivered
5425,2023-04-10,792,5,Delivered
5426,2024-12-29,615,2,Delivered
5427,2022-08-16,68,36,Pending
5428,2022-02-05,722,50,Processing
5429,2021-09-24,792,42,Pending
5430,2024-03-10,379,18,Delivered
5431,2022-11-30,288,30,Returned
5432,2022-05-31,827,22,Shipped
5433,2022-08-10,857,35,Cancelled
5434,2021-03-18,335,20,Delivered
5435,2022-11-22,524,32,Delivered
5436,2024-05-06,776,54,Returned
5437,2023-07-02,604,45,Cancelled
5438,2023-11-22,699,39,Cancelled
5439,2023-11-10,677,51,Cancelled
5440,2022-04-30,141,31,Shipped
5441,2022-05-12,94,45,Delivered
5442,2024-08-27,351,35,Cancelled
5443,2024-01-01,632,41,Pending
5444,2024-01-14,258,41,Shipped
5445,2023-03-03,278,19,Cancelled
5446,2023-12-10,526,15,Shipped
5447,2023-11-11,332,16,Cancelled
5448,2021-08-29,196,23,Shipped
5449,2022-09-06,197,53,Shipped
5450,2023-07-25,531,44,Delivered
5451,2021-04-08,286,17,Cancelled
5452,2021-07-15,435,43,Returned
5453,2023-05-23,193,50,Cancelled
5454,2024-01-15,806,9,Returned
5455,2024-10-03,303,13,Returned
5456,2023-05-05,703,24,Returned
5457,2023-02-21,556,36,Shipped
5458,2021-12-12,210,52,Delivered
5459,2024-02-10,596,34,Processing
5460,2024-04-27,121,47,Returned
5461,2021-01-20,898,19,Returned
5462,2023-10-25,253,14,Cancelled
5463,2023-09-30,809,41,Shipped
5464,2022-01-27,188,42,Delivered
5465,2023-03-24,384,16,Delivered
5466,2023-10-22,496,46,Shipped
5467,2021-08-01,582,30,Cancelled
5468,2021-07-30,350,10,Shipped
5469,2023-02-27,621,5,Shipped
5470,2023-04-15,128,25,Cancelled
5471,2022-07-01,403,1,Pending
5472,2021-02-21,194,52,Shipped
5473,2023-12-19,507,30,Cancelled
5474,2024-05-29,598,53,Shipped
5475,2021-09-22,524,37,Delivered
5476,2021-08-17,204,18,Pending
5477,2021-07-06,438,41,Delivered
5478,2022-10-11,610,7,Delivered
5479,2022-07-27,448,25,Shipped
5480,2021-07-14,123,9,Processing
5481,2023-03-20,126,24,Pending
5482,2024-05-22,43,55,Pending
5483,2021-08-21,285,7,Cancelled
5484,2024-11-14,549,18,Processing
5485,2022-04-20,803,7,Returned
5486,2024-12-07,704,28,Processing
5487,2021-08-09,41,43,Cancelled
5488,2022-10-25,62,1,Pending
5489,2021-07-03,346,40,Returned
5490,2022-02-13,284,19,Delivered
5491,2024-05-14,247,15,Processing
5492,2021-06-02,634,39,Cancelled
5493,2022-11-19,770,18,Cancelled
5494,2022-02-11,363,54,Processing
5495,2023-10-30,156,2,Cancelled
5496,2021-02-12,599,21,Processing
5497,2021-10-31,176,52,Delivered
5498,2021-09-03,209,35,Cancelled
5499,2021-04-04,18,11,Pending
5500,2023-07-05,585,48,Cancelled
5501,2022-08-07,277,52,Delivered
5502,2021-09-19,128,7,Processing
5503,2022-06-13,866,27,Processing
5504,2021-10-20,248,30,Cancelled
5505,2022-11-11,170,12,Processing
5506,2022-11-21,287,7,Pending
5507,2023-10-01,245,43,Shipped
5508,2023-06-12,446,38,Cancelled
5509,2023-05-15,870,25,Delivered
5510,2024-10-18,219,15,Pending
5511,2023-06-20,868,6,Delivered
5512,2021-03-08,730,29,Delivered
5513,2024-06-15,154,48,Delivered
5514,2021-10-18,872,40,Delivered
5515,2023-06-30,24,35,Shipped
5516,2024-09-08,211,44,Delivered
5517,2021-03-27,448,51,Cancelled
5518,2024-02-09,351,21,Pending
5519,2023-04-24,512,33,Cancelled
5520,2022-11-12,398,54,Delivered
5521,2023-11-24,622,14,Shipped
5522,2021-08-04,148,46,Pending
5523,2022-01-14,616,54,Returned
5524,2024-04-29,700,25,Processing
5525,2024-07-18,807,26,Processing
5526,2024-11-07,224,21,Shipped
5527,2023-12-24,415,18,Processing
5528,2021-11-21,733,19,Processing
5529,2021-11-05,389,39,Delivered
5530,2023-01-25,25,44,Cancelled
5531,2024-12-11,250,42,Returned
5532,2024-11-22,67,29,Returned
5533,2022-10-29,820,2,Delivered
5534,2021-08-20,586,23,Shipped
5535,2022-05-18,391,2,Delivered
5536,2023-04-10,447,47,Delivered
5537,2022-06-19,435,6,Delivered
5538,2022-12-31,262,23,Processing
5539,2021-03-14,276,24,Shipped
5540,2021-04-01,491,11,Processing
5541,2023-02-02,225,55,Cancelled
5542,2023-02-04,661,34,Cancelled
5543,2021-12-07,544,52,Processing
5544,2022-02-15,867,3,Delivered
5545,2024-01-13,374,4,Processing
5546,2021-01-26,93,46,Processing
5547,2021-12-07,95,40,Returned
5548,2024-02-23,567,4,Shipped
5549,2024-08-22,82,34,Shipped
5550,2024-01-28,464,10,Shipped
5551,2024-05-30,146,55,Delivered
5552,2024-11-12,286,12,Processing
5553,2022-10-14,420,20,Processing
5554,2023-05-12,534,5,Processing
5555,2022-09-06,893,6,Cancelled
5556,2024-05-30,54,37,Returned
5557,2022-03-05,802,51,Returned
5558,2022-10-06,181,19,Cancelled
5559,2021-04-02,482,28,Processing
5560,2024-02-22,242,2,Processing
5561,2023-03-29,618,46,Pending
5562,2022-03-20,69,50,Pending
5563,2023-11-15,276,53,Processing
5564,2021-09-14,547,8,Delivered
5565,2023-10-02,567,49,Shipped
5566,2024-06-20,741,12,Processing
5567,2022-12-14,547,12,Processing
5568,2023-01-05,806,1,Shipped
5569,2021-10-23,876,11,Shipped
5570,2021-11-10,526,53,Pending
5571,2022-05-21,513,33,Pending
5572,2022-05-19,404,9,Processing
5573,2021-02-02,50,31,Processing
5574,2022-02-12,867,9,Processing
5575,2021-06-22,883,39,Shipped
5576,2023-03-19,588,51,Shipped
5577,2023-12-18,474,16,Delivered
5578,2021-07-02,180,46,Pending
5579,2021-01-11,731,16,Processing
5580,2022-05-23,656,39,Pending
5581,2024-08-09,69,25,Processing
5582,2022-06-11,1,19,Delivered
5583,2023-06-03,542,52,Delivered
5584,2022-04-04,694,49,Delivered
5585,2021-04-01,564,35,Returned
5586,2023-04-07,414,34,Delivered
5587,2023-08-16,663,34,Shipped
5588,2024-10-30,806,39,Cancelled
5589,2022-11-11,736,54,Returned
5590,2023-08-28,415,49,Shipped
5591,2022-06-22,537,27,Processing
5592,2021-01-02,516,55,Delivered
5593,2021-09-28,130,52,Pending
5594,2023-03-10,212,5,Cancelled
5595,2023-09-07,377,54,Shipped
5596,2021-07-03,119,39,Delivered
5597,2021-07-29,392,25,Shipped
5598,2021-04-09,383,2,Shipped
5599,2023-12-07,499,13,Pending
5600,2022-07-01,221,28,Returned
5601,2021-06-01,769,10,Delivered
5602,2024-09-11,886,38,Returned
5603,2024-01-26,144,42,Shipped
5604,2023-08-20,406,16,Processing
5605,2021-10-12,17,15,Delivered
5606,2023-12-25,259,32,Delivered
5607,2024-02-08,478,46,Delivered
5608,2024-03-25,381,14,Delivered
5609,2023-06-02,134,27,Pending
5610,2021-08-08,252,10,Returned
5611,2021-07-02,104,19,Shipped
5612,2023-11-15,55,23,Delivered
5613,2023-07-31,396,42,Delivered
5614,2023-07-23,80,39,Shipped
5615,2023-03-10,364,53,Cancelled
5616,2021-07-26,565,31,Pending
5617,2022-09-09,890,55,Delivered
5618,2024-04-27,70,23,Shipped
5619,2024-02-20,199,20,Cancelled
5620,2024-01-14,170,1,Pending
5621,2023-07-31,150,48,Returned
5622,2021-09-07,576,18,Pending
5623,2021-08-02,26,33,Processing
5624,2024-03-30,646,34,Shipped
5625,2021-11-02,25,29,Delivered
5626,2024-09-21,343,52,Cancelled
5627,2021-07-25,472,23,Cancelled
5628,2023-07-08,335,19,Shipped
5629,2021-10-31,53,52,Cancelled
5630,2021-04-19,600,8,Delivered
5631,2023-10-16,777,32,Delivered
5632,2021-08-24,782,33,Pending
5633,2021-04-29,683,50,Cancelled
5634,2024-04-03,747,48,Cancelled
5635,2021-08-19,519,5,Processing
5636,2021-08-25,845,25,Shipped
5637,2021-12-02,677,46,Delivered
5638,2021-06-22,750,47,Returned
5639,2024-02-24,274,10,Processing
5640,2021-01-21,781,13,Pending
5641,2021-10-20,632,25,Shipped
5642,2024-11-25,404,15,Pending
5643,2023-11-09,46,20,Pending
5644,2021-05-27,137,13,Delivered
5645,2024-05-04,583,13,Delivered
5646,2024-05-22,819,53,Processing
5647,2023-03-28,438,36,Cancelled
5648,2022-09-23,262,14,Pending
5649,2022-05-04,68,11,Pending
5650,2022-10-19,272,47,Delivered
5651,2021-05-20,806,5,Processing
5652,2021-06-04,480,11,Returned
5653,2024-11-25,506,8,Pending
5654,2024-04-17,686,30,Shipped
5655,2021-10-27,632,47,Shipped
5656,2022-08-17,872,31,Shipped
5657,2022-07-22,591,36,Cancelled
5658,2021-12-28,834,48,Shipped
5659,2021-08-04,647,43,Shipped
5660,2023-11-20,540,10,Returned
5661,2021-10-14,699,54,Returned
5662,2021-04-14,604,34,Returned
5663,2024-10-30,286,52,Cancelled
5664,2021-04-26,797,16,Processing
5665,2022-04-19,835,2,Delivered
5666,2021-03-21,495,18,Shipped
5667,2022-02-21,522,20,Delivered
5668,2024-02-29,742,26,Pending
5669,2023-09-18,606,20,Shipped
5670,2022-06-18,110,53,Processing
5671,2024-04-12,569,15,Processing
5672,2022-08-03,255,30,Processing
5673,2023-07-08,101,45,Cancelled
5674,2023-12-09,518,24,Delivered
5675,2021-03-04,761,26,Delivered
5676,2023-05-29,581,22,Shipped
5677,2024-07-13,84,16,Processing
5678,2024-04-17,639,31,Returned
5679,2023-01-20,68,50,Shipped
5680,2024-11-01,59,28,Delivered
5681,2021-12-14,835,28,Processing
5682,2023-10-11,425,31,Pending
5683,2024-07-21,342,24,Pending
5684,2023-11-01,316,16,Delivered
5685,2022-03-22,504,26,Cancelled
5686,2022-03-23,220,26,Delivered
5687,2022-10-29,870,16,Shipped
5688,2024-06-28,250,40,Processing
5689,2022-01-30,345,11,Cancelled
5690,2023-12-04,335,38,Delivered
5691,2021-01-01,874,6,Pending
5692,2022-08-08,85,6,Returned
5693,2023-08-13,9,10,Cancelled
5694,2021-01-11,439,32,Pending
5695,2021-05-21,813,52,Returned
5696,2023-04-02,664,10,Pending
5697,2024-06-20,3,31,Processing
5698,2023-03-24,34,9,Shipped
5699,2021-12-31,864,24,Returned
5700,2021-01-23,703,53,Returned
5701,2021-04-18,366,43,Cancelled
5702,2024-03-17,90,3,Processing
5703,2023-12-04,318,22,Pending
5704,2023-01-29,40,38,Pending
5705,2022-06-23,41,40,Pending
5706,2021-05-08,842,13,Processing
5707,2023-07-10,401,53,Delivered
5708,2024-02-04,111,18,Cancelled
5709,2021-04-03,299,40,Cancelled
5710,2023-01-01,74,54,Cancelled
5711,2024-01-12,292,9,Pending
5712,2022-12-09,474,39,Shipped
5713,2024-02-21,162,42,Returned
5714,2022-02-14,528,7,Delivered
5715,2021-01-03,622,15,Returned
5716,2023-09-26,291,3,Delivered
5717,2024-04-15,873,22,Returned
5718,2021-02-25,167,45,Delivered
5719,2022-09-05,830,29,Shipped
5720,2024-01-03,522,20,Shipped
5721,2023-03-09,670,46,Delivered
5722,2023-11-22,429,52,Processing
5723,2022-08-26,814,55,Shipped
5724,2021-04-04,683,21,Processing
5725,2022-06-19,247,30,Processing
5726,2022-06-14,721,10,Pending
5727,2024-05-08,82,4,Cancelled
5728,2023-04-13,897,8,Processing
5729,2022-07-04,111,29,Processing
5730,2023-12-06,153,47,Pending
5731,2023-04-26,290,50,Shipped
5732,2023-07-15,705,21,Cancelled
5733,2024-10-23,245,46,Delivered
5734,2022-02-19,446,27,Pending
5735,2021-09-17,660,43,Returned
5736,2024-07-30,566,47,Cancelled
5737,2022-05-21,310,46,Processing
5738,2024-11-20,485,42,Pending
5739,2022-10-20,373,11,Delivered
5740,2024-04-26,197,23,Pending
5741,2021-06-24,51,3,Shipped
5742,2023-08-26,399,12,Delivered
5743,2021-12-10,475,43,Delivered
5744,2024-05-02,803,46,Shipped
5745,2024-11-16,461,9,Shipped
5746,2021-03-12,764,46,Delivered
5747,2021-01-04,675,21,Cancelled
5748,2023-11-04,889,45,Processing
5749,2021-07-22,8,51,Processing
5750,2023-07-28,257,27,Pending
5751,2021-05-14,499,22,Processing
5752,2022-04-08,44,9,Processing
5753,2022-10-21,526,39,Delivered
5754,2024-08-31,285,13,Returned
5755,2023-04-04,185,27,Pending
5756,2023-03-29,790,1,Returned
5757,2021-09-28,370,46,Shipped
5758,2021-05-23,820,40,Shipped
5759,2021-07-05,346,1,Pending
5760,2023-06-12,495,50,Cancelled
5761,2023-08-29,207,14,Processing
5762,2024-11-11,341,44,Returned
5763,2023-08-07,879,48,Returned
5764,2023-06-19,518,18,Cancelled
5765,2023-06-04,401,34,Cancelled
5766,2022-05-14,628,40,Processing
5767,2022-08-03,446,50,Returned
5768,2021-01-18,820,3,Delivered
5769,2021-11-08,737,38,Cancelled
5770,2024-08-27,298,35,Delivered
5771,2023-02-09,46,19,Shipped
5772,2021-04-30,19,27,Cancelled
5773,2024-01-11,643,51,Pending
5774,2022-03-03,486,54,Delivered
5775,2022-10-20,475,39,Cancelled
5776,2021-07-11,237,21,Cancelled
5777,2023-11-21,229,29,Shipped
5778,2021-04-27,308,42,Pending
5779,2024-06-04,837,15,Returned
5780,2024-06-12,594,17,Delivered
5781,2023-10-30,272,1,Cancelled
5782,2021-10-30,235,3,Processing
5783,2021-05-25,842,29,Processing
5784,2022-01-07,407,1,Delivered
5785,2023-10-05,49,5,Shipped
5786,2021-01-30,549,53,Cancelled
5787,2024-04-24,427,2,Cancelled
5788,2021-07-17,890,47,Returned
5789,2022-02-19,807,20,Cancelled
5790,2021-02-13,680,4,Delivered
5791,2024-05-30,595,14,Cancelled
5792,2022-01-02,678,36,Shipped
5793,2022-03-07,799,8,Processing
5794,2023-08-05,399,36,Returned
5795,2022-08-20,337,12,Cancelled
5796,2021-02-17,672,13,Pending
5797,2021-01-09,702,28,Pending
5798,2023-03-07,337,42,Processing
5799,2024-05-21,492,2,Pending
5800,2021-09-27,133,48,Returned
5801,2021-05-22,265,11,Returned
5802,2023-07-29,300,43,Shipped
5803,2024-11-11,426,11,Delivered
5804,2022-03-07,209,47,Processing
5805,2023-02-06,371,7,Shipped
5806,2024-08-18,317,35,Returned
5807,2023-12-23,562,41,Pending
5808,2023-04-27,79,10,Pending
5809,2022-06-02,874,1,Processing
5810,2021-05-02,68,50,Shipped
5811,2021-11-09,184,8,Delivered
5812,2023-11-23,346,8,Cancelled
5813,2021-02-01,785,54,Cancelled
5814,2023-06-19,477,33,Pending
5815,2023-04-03,493,43,Cancelled
5816,2024-02-26,285,51,Pending
5817,2021-05-09,365,51,Pending
5818,2022-09-14,362,12,Delivered
5819,2021-08-16,826,13,Cancelled
5820,2023-03-01,257,47,Pending
5821,2023-01-28,636,52,Pending
5822,2023-11-11,65,11,Processing
5823,2022-08-15,351,11,Cancelled
5824,2022-06-28,835,45,Cancelled
5825,2021-03-04,199,31,Returned
5826,2024-06-19,360,2,Shipped
5827,2022-03-04,874,25,Delivered
5828,2024-01-26,107,52,Cancelled
5829,2021-12-09,795,52,Delivered
5830,2021-09-28,218,11,Processing
5831,2024-04-09,636,41,Delivered
5832,2021-07-13,793,38,Returned
5833,2024-01-11,715,5,Returned
5834,2021-11-11,233,54,Returned
5835,2021-05-21,800,32,Cancelled
5836,2021-04-15,790,30,Delivered
5837,2023-05-26,330,42,Shipped
5838,2021-03-20,204,3,Pending
5839,2024-08-29,464,13,Pending
5840,2021-09-02,585,23,Pending
5841,2022-10-21,681,24,Returned
5842,2023-05-30,347,27,Returned
5843,2022-06-17,858,1,Shipped
5844,2022-12-31,883,30,Pending
5845,2022-04-08,138,54,Pending
5846,2021-05-13,609,34,Cancelled
5847,2023-01-20,785,8,Cancelled
5848,2021-11-11,140,31,Delivered
5849,2023-04-07,567,36,Returned
5850,2023-12-09,780,22,Pending
5851,2023-07-22,640,52,Pending
5852,2023-07-05,806,54,Returned
5853,2021-03-26,325,16,Shipped
5854,2023-01-11,550,53,Delivered
5855,2024-06-14,301,3,Pending
5856,2023-01-04,57,20,Returned
5857,2023-08-06,141,45,Shipped
5858,2022-09-21,836,25,Processing
5859,2023-11-28,288,22,Delivered
5860,2021-05-23,77,34,Shipped
5861,2021-01-16,77,32,Shipped
5862,2021-02-14,757,20,Delivered
5863,2023-09-26,24,2,Shipped
5864,2021-08-31,336,12,Returned
5865,2024-07-14,96,9,Cancelled
5866,2022-06-17,618,39,Pending
5867,2024-03-29,372,8,Pending
5868,2021-06-28,271,50,Shipped
5869,2023-09-05,326,8,Processing
5870,2021-10-26,591,14,Cancelled
5871,2021-01-30,820,6,Processing
5872,2024-09-29,51,18,Shipped
5873,2022-01-28,862,49,Cancelled
5874,2024-03-12,773,35,Pending
5875,2022-01-26,832,46,Cancelled
5876,2021-09-18,592,45,Cancelled
5877,2022-02-19,305,36,Returned
5878,2022-06-20,305,7,Delivered
5879,2024-09-14,771,3,Shipped
5880,2024-09-11,900,27,Pending
5881,2023-04-16,674,22,Shipped
5882,2024-01-02,759,4,Processing
5883,2024-10-23,71,7,Cancelled
5884,2023-09-20,5,7,Delivered
5885,2021-01-19,44,31,Shipped
5886,2024-08-26,416,35,Pending
5887,2021-05-11,271,11,Cancelled
5888,2024-04-21,575,51,Processing
5889,2023-08-18,84,22,Processing
5890,2022-05-05,190,42,Cancelled
5891,2022-01-09,718,7,Returned
5892,2022-07-28,832,2,Delivered
5893,2023-09-05,224,47,Returned
5894,2021-07-23,130,11,Returned
5895,2022-02-14,842,44,Cancelled
5896,2023-04-22,245,27,Pending
5897,2024-03-13,698,34,Shipped
5898,2024-04-29,591,51,Returned
5899,2023-01-06,795,54,Processing
5900,2024-02-06,505,36,Processing
5901,2021-03-13,61,28,Processing
5902,2023-10-12,628,43,Delivered
5903,2021-05-14,198,53,Cancelled
5904,2024-10-19,300,23,Processing
5905,2021-11-13,415,38,Delivered
5906,2022-08-06,593,19,Shipped
5907,2023-04-07,256,40,Pending
5908,2022-08-02,724,27,Shipped
5909,2021-12-10,664,39,Delivered
5910,2022-03-30,2,8,Delivered
5911,2024-01-31,605,13,Returned
5912,2021-12-05,260,45,Processing
5913,2021-01-11,591,12,Returned
5914,2022-05-06,595,8,Returned
5915,2022-07-30,255,9,Returned
5916,2021-08-13,42,15,Processing
5917,2021-10-11,763,3,Returned
5918,2023-03-07,74,44,Delivered
5919,2022-06-15,137,14,Shipped
5920,2024-12-17,116,37,Pending
5921,2023-04-29,668,14,Returned
5922,2022-05-28,114,54,Returned
5923,2023-05-09,15,27,Pending
5924,2023-07-07,350,14,Delivered
5925,2022-02-01,148,10,Returned
5926,2023-07-13,664,51,Pending
5927,2024-04-28,890,24,Shipped
5928,2022-12-24,421,25,Returned
5929,2023-02-03,532,44,Shipped
5930,2023-01-18,455,43,Processing
5931,2021-04-15,879,41,Processing
5932,2024-03-02,212,25,Shipped
5933,2022-07-26,193,43,Returned
5934,2022-03-14,249,32,Delivered
5935,2024-04-09,281,28,Pending
5936,2024-09-07,259,1,Delivered
5937,2023-02-21,475,11,Pending
5938,2024-05-18,801,54,Pending
5939,2022-06-19,767,30,Cancelled
5940,2024-11-07,297,14,Delivered
5941,2021-09-15,114,19,Processing
5942,2022-01-25,291,18,Processing
5943,2024-06-15,437,50,Pending
5944,2023-01-12,485,51,Cancelled
5945,2021-12-14,67,38,Delivered
5946,2021-01-20,357,20,Returned
5947,2023-09-28,230,29,Processing
5948,2022-05-18,705,18,Delivered
5949,2024-02-05,400,18,Processing
5950,2021-01-06,492,15,Delivered
5951,2023-02-24,137,2,Processing
5952,2022-07-20,661,32,Delivered
5953,2021-08-24,225,36,Cancelled
5954,2021-11-03,658,10,Pending
5955,2022-02-21,275,47,Shipped
5956,2022-12-17,535,17,Returned
5957,2024-09-03,102,18,Returned
5958,2023-08-14,529,52,Shipped
5959,2023-03-21,765,26,Pending
5960,2023-03-03,65,37,Pending
5961,2023-07-03,248,19,Shipped
5962,2022-01-07,830,16,Returned
5963,2023-07-14,570,55,Cancelled
5964,2022-11-14,589,52,Cancelled
5965,2023-01-02,188,41,Delivered
5966,2024-08-20,542,1,Processing
5967,2022-04-29,21,21,Returned
5968,2023-07-06,789,36,Delivered
5969,2024-04-18,582,22,Pending
5970,2024-02-04,493,13,Processing
5971,2021-05-09,112,47,Shipped
5972,2021-10-28,739,49,Delivered
5973,2023-09-06,258,45,Shipped
5974,2022-04-09,601,13,Returned
5975,2022-10-06,412,43,Cancelled
5976,2021-08-17,579,37,Shipped
5977,2022-07-23,99,25,Delivered
5978,2022-08-03,640,13,Processing
5979,2024-06-08,333,3,Shipped
5980,2021-04-08,366,31,Processing
5981,2022-10-19,546,22,Delivered
5982,2024-08-27,234,28,Cancelled
5983,2024-02-12,17,45,Pending
5984,2023-12-02,106,37,Processing
5985,2024-12-23,237,27,Pending
5986,2024-04-29,210,30,Delivered
5987,2023-07-02,548,48,Pending
5988,2023-01-08,106,44,Cancelled
5989,2024-12-07,452,46,Processing
